,q,shat,beta,gamma_exb,electron_dens_gradient,electron_nu,betaprime,electron_temp_gradient,deuterium_temp_gradient,isapar,isbpar,psi_n,shift,delta,deltaprime,kappa,kappaprime,electron_nu.1,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,betaprime_correct,IBMgr
1483,4.833623109,0.828871512,0.010918885,0.044361219,0.828556245,0.000317085,-0.090120662,1.098562028,1.713575293,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04971198731698027,-0.01899767673764003
1484,3.731465857,0.78772127,0.007599557,0.075342388,0.555361379,0.000494076,-0.022234231,0.972578685,0.843758714,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.022594003470162008,-0.014927243616414586
1485,3.430517373,0.6827418,0.001822112,0.031318671,0.8170443,0.000364846,-0.092703188,0.222683743,0.226263205,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0038580368643515335,-0.02653461421802453
1486,3.969176225,0.346176097,0.003398246,0.074700296,0.882949701,0.000426112,-0.015814579,1.803019572,1.613819714,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.017891227806238943,-0.010518884943111421
1487,3.601080474,0.535798989,0.008517669,0.017225857,0.981691792,0.000337079,-0.028433553,0.577621228,0.979284257,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03053391277345643,-0.012071640487727471
1488,3.632252394,0.678923317,0.003443278,0.075922382,0.521087254,0.000486739,-0.066504163,1.910173766,2.572126367,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.019372540203436803,-0.016127903128468426
1489,4.236982697,0.713696293,0.007713105,0.049796735,1.112297892,0.000321366,-0.018855131,0.308082597,1.11359595,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.028688663417477903,-0.010609330652688428
1490,4.596481736,0.523111421,0.002243612,0.08645123,0.828824516,0.000481059,-0.079313076,0.617835566,0.617822603,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.006598190076745176,-0.011179621882860742
1491,3.510136686,0.758089473,0.015102077,0.031751403,0.679321851,0.000491611,-0.018561618,0.336582376,0.673547146,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03644524814092813,-0.012623574238885205
1492,3.855671786,0.620320034,0.015956111,0.054320044,0.771814631,0.000406337,-0.037124995,1.164747908,1.124764242,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.062157159073685936,-0.018899800163291614
1493,4.414734941,1.060854355,0.009787822,0.098291733,1.196836476,0.000395354,-0.051838035,1.339107849,1.604284607,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.053139816250382506,-0.017449741430604796
1494,4.986761782,1.04286927,0.014088556,0.077172263,0.864489202,0.000465986,-0.021402143,1.713134753,1.856540827,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07591099509915958,-0.02952169536950974
1495,3.736186561,0.527338722,0.002913037,0.012850471,0.629318606,0.000497681,-0.064064686,0.701149808,1.241907372,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.009505901997077909,-0.016594635086781218
1496,3.971985764,0.76594982,0.009933181,0.060007876,0.883519976,0.000487011,-0.014159882,0.435867314,0.708039127,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.02943482487386526,-0.01140495529724699
1497,3.929081771,0.505457726,0.005075464,0.074316561,0.549441641,0.000338272,-0.06031641,1.865586493,2.003295096,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.02563976444542289,-0.010972253782588764
1498,3.337090035,0.752802244,0.00184061,0.085992906,1.049159285,0.000476817,-0.04086636,1.979797043,1.726926563,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.010852844565123405,-0.0263366933212893
1499,4.281730927,0.770440612,0.012806122,0.006896567,1.20816672,0.000438148,-0.007989128,0.918231711,1.789232403,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06687822179881772,-0.023901722497850317
1500,3.564489382,0.78844345,0.010018217,0.049092138,0.742089913,0.000313339,-0.055505492,1.463239678,2.329167891,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.05387378252985637,-0.012876637353221183
1501,3.763347179,0.567079211,0.00560351,0.031560498,1.157429898,0.000292149,-0.031655609,0.813399826,0.837182842,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.022587932822251366,-0.01266307589364856
1502,3.928477371,0.629187576,0.00880197,0.094878381,0.780396343,0.000339056,-0.074810424,0.715356507,0.921107345,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.028634642598271136,-0.011235245753715822
1503,4.363239639,0.746157882,0.001984242,0.098306357,0.908103461,0.000405853,-0.091020853,0.79794764,1.449228532,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.008216549767535159,-0.014971484966787203
1504,4.231541098,0.300568551,0.0017523,0.047717679,1.137021095,0.000348345,-0.036133146,0.451590178,0.328363644,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.005435955933313318,-0.01034495254452624
1505,3.539176703,0.692018837,0.014162177,0.070801239,1.144910896,0.000366115,-0.050162805,1.113268086,1.533603408,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07116172345552103,-0.018039078741677744
1506,3.773942143,0.814902432,0.007487468,0.083828301,1.208404735,0.000318521,-0.085891338,0.601269463,0.58695516,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.027434623977657092,-0.01309682084878252
1507,4.177214716,0.719865105,0.008074652,0.049391569,0.505423387,0.000430782,-0.099094818,1.351607207,1.787907023,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03412165722708545,-0.011271601980346078
1508,3.036773982,1.016078435,0.01277243,0.087746811,0.957120047,0.000370097,-0.095430597,1.460062643,2.491000496,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07636240482251481,-0.009172106061441606
1509,3.685247229,1.183658982,0.000814148,0.0941175,1.000592479,0.000476065,-0.024843518,2.341129024,2.265598089,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.005467261669657249,-0.03290250352248737
1510,3.08196395,0.541184746,0.009885203,0.034874139,1.197772414,0.000442993,-0.043564384,1.656654479,1.615415353,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0569399838037881,-0.011364864754159983
1511,3.519576137,0.560325106,0.011649385,0.02017367,1.124522517,0.000327326,-0.092661613,2.408430795,2.569831203,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.08560889899983401,-0.024457109351262205
1512,4.871855511,0.930680116,0.007817763,0.068515664,1.026995821,0.000418407,-0.025798648,1.377161095,1.033586403,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03543400172651238,-0.012528164959561269
1513,3.301649473,0.89054438,0.012790716,0.070251286,0.774122564,0.000512331,-0.094817588,1.562656528,1.394144369,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.058534752278002034,-0.011492334841015292
1514,4.78014889,0.407503771,0.005587605,0.008735231,0.794135077,0.000399497,-0.04921448,2.365527123,2.789860369,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.038339423824842844,-0.0151608649971253
1515,4.992030136,1.129276222,0.015339562,0.055491605,1.03510382,0.000485522,-0.072210497,1.110124815,1.060155115,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06610411781938265,-0.02569676191809299
1516,4.714228607,0.733499866,0.017791214,0.051623141,0.479433592,0.000361847,-0.00694216,1.146285476,1.37089468,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06292562200775152,-0.024737028627447224
1517,4.087309683,1.172088926,0.011516864,0.006365659,0.733532167,0.000375881,-0.057705381,0.211385918,1.019409169,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03173475019668726,-0.011412859138539852
1518,3.866553594,1.149257123,0.010207599,0.053899153,1.053645224,0.000452669,-0.062641625,0.804010718,1.357368954,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04438216417964178,-0.011726371673810649
1519,4.491974562,0.736465431,0.006046587,0.008401612,1.15034584,0.000471316,-0.004394637,2.416037434,2.621055544,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.045118438182413075,-0.015713000982099396
1520,3.353737817,0.391995414,0.01545057,0.037541004,0.550063107,0.000463628,-0.083957776,2.121516642,2.387199127,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.08815214901441275,-0.02402822479812289
1521,4.303983593,0.877975771,0.010287507,0.017047728,0.561138912,0.000422319,-0.08896484,2.229909253,2.069144156,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.056661786604897534,-0.01900218166694582
1522,3.486433201,1.072211834,0.00580242,0.089645054,1.170563165,0.000323333,-0.02889701,0.469751006,1.367894508,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.024731340780886506,-0.020004088604275952
1523,4.800303389,1.155523387,0.001986674,0.090064899,0.614922995,0.000375722,-0.091207595,0.569693786,0.840370007,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.005339713429135526,-0.017856551901510045
1524,4.887236165,0.5966188,0.004829869,0.077137194,0.79885601,0.000510623,-0.060980429,1.082086093,1.241377847,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.01926280487116775,-0.008621914758689798
1525,4.997007847,0.805215196,0.015788515,0.073032351,1.192466163,0.000483102,-0.042007343,1.273399096,0.74975469,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07060550719228145,-0.02826084387205767
1526,3.666732625,0.684466331,0.008262997,0.004755471,1.181002039,0.000293417,-0.086924551,1.308567008,2.346120096,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.05067428532453631,-0.013234641453358615
1527,4.09143083,1.023658686,0.010914585,0.019116708,0.650725522,0.000482345,-0.046611129,0.590470096,1.386722645,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03651630217257613,-0.0113402279391414
1528,3.569618265,1.166909631,0.002806672,0.042435298,0.755861113,0.000425518,-0.010342396,1.668198366,1.89913673,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.014500288183308578,-0.027558344759542493
1529,3.035075497,0.665964453,0.013300242,0.029886419,0.48020486,0.000492906,-0.045881629,0.915205114,1.457229183,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.045174992040948866,-0.013336465203517096
1530,3.02874274,0.529193866,0.014246945,0.098029613,0.451862142,0.000364374,-0.062932697,2.202512874,2.392519617,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07967305879169063,-0.013213792223958678
1531,4.884279884,0.521521881,0.015379615,0.092345973,0.552679892,0.000452787,-0.015126825,1.946982102,1.89767417,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07736858234449227,-0.03126795030073765
1532,3.968474435,0.953364458,0.011302469,0.097638265,0.747486588,0.000454133,-0.080999072,2.190256496,2.949611781,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0763641819785606,-0.024159569181951602
1533,3.265830916,1.047121921,0.010266589,0.07799738,1.105752103,0.000438351,-0.01768027,2.308148728,2.751062222,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07594752053495557,-0.012563522440673252
1534,4.618456325,0.882269295,0.008819912,0.045053623,0.67961284,0.000418298,-0.045259809,0.510446018,0.652607745,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.022632669201219292,-0.009842294178349748
1535,4.901580073,1.007127405,0.006454397,0.005558924,1.102127286,0.00034978,-0.072670611,2.235179115,2.091054096,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04282809711651602,-0.015545305287452382
1536,3.323208369,1.045724047,0.000794228,0.013364832,0.592874746,0.000489094,-0.045287763,2.011269135,2.378122913,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.004505527673414753,-0.03819517550047943
1537,4.407328986,0.342950647,0.00708543,0.045093777,1.192829584,0.000467083,-0.056108275,2.45494187,2.828805059,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.05527806325241658,-0.02164320370984126
1538,3.076275463,0.657030843,0.008590786,0.05064063,0.948099689,0.000486579,-0.071480603,1.505609198,1.99352633,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0471811692190142,-0.012516781015966422
1539,4.591930863,0.886093196,0.014101461,0.079971711,1.03923232,0.000509446,-0.031864536,1.719234185,1.421080483,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07473328235563037,-0.02857714554203321
1540,3.137878331,1.149436743,0.013551162,0.051427115,0.802011709,0.000334401,-0.031298551,0.941762644,1.191300044,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.05153010528720405,-0.012142927492034893
1541,4.806901215,1.157568646,0.014150166,0.043811081,0.882386638,0.000476926,-0.055144955,1.543711627,1.586643207,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07041574140327875,-0.026774678491955705
1542,4.1272126,0.570035191,0.002996782,0.096906825,0.710118973,0.000336762,-0.054947455,0.604708836,1.072232059,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.009457212425651703,-0.0138945487383508
1543,3.414968637,1.081251658,0.000684878,0.019982944,1.127065997,0.000482739,-0.016230132,1.08479186,1.302099832,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.003233243154106927,-0.037780105531693725
1544,3.196227385,0.610231568,0.005648585,0.053371729,0.9518232,0.000340628,-0.003474078,2.462786263,2.933786966,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04195765050054178,-0.01274369800972053
1545,4.928524668,0.402222902,0.001387816,0.093441296,0.453328695,0.000332853,-0.020670528,0.884838487,1.109659749,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.004097599696421798,-0.008867430231414607
1546,4.21252894,0.961031683,0.013513642,0.004976242,0.752613135,0.000393923,-0.030485896,1.695282848,1.537699105,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06504821726095515,-0.0215944343092343
1547,3.029070158,0.803295703,0.007779811,0.010237727,0.555245071,0.000296823,-0.03327342,2.138413681,2.268658441,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04364802933179775,-0.014859268488937804
1548,3.10161284,0.807807711,0.013308777,0.026207366,0.763558642,0.000478075,-0.026161446,1.921801771,2.277843272,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0775472500354399,-0.011792122104780622
1549,4.5808483,0.936426797,0.003636162,0.009830953,0.762052826,0.000274863,-0.093825309,0.565744084,0.58188806,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.00987556739129691,-0.014475970935746292
1550,4.594516659,0.552870619,0.006344522,0.091093079,1.092580416,0.000473363,-0.097040094,2.447004189,3.081778806,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04981219024759076,-0.019071637991338975
1551,3.582527896,0.581148733,0.004513087,0.075604065,0.952704489,0.000433011,-0.06343054,1.190880564,1.773407705,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.02238194225720232,-0.014335548382878052
1552,4.248466573,0.883470918,0.006000166,0.017866827,1.19363352,0.000306362,-0.038183189,1.363961115,2.106793796,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03580030499278564,-0.011441239425033103
1553,4.865782192,1.007636266,0.006098214,0.020913032,0.658553151,0.000310157,-0.062396672,0.753962364,0.938067132,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.018670527877729038,-0.009607388193790943
1554,3.280522975,0.60871681,0.017463419,0.003071695,0.822036506,0.000344913,-0.028323929,2.38687515,2.369062758,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.1135986023782739,-0.030256467075835566
1555,3.433726133,0.834812284,0.01704081,0.044466266,0.775462927,0.000374044,-0.063501332,1.730229029,1.818811431,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.08836130004475305,-0.02150841098934785
1556,4.305840986,1.106525526,0.016189661,0.088689556,1.219899026,0.000445796,-0.016924114,1.274516733,1.766169384,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.09031689493194917,-0.03243283081819883
1557,3.593564666,1.054979391,0.003431536,0.087676975,0.652984597,0.000377689,-0.053309614,1.886833456,2.462743493,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.01975879461832804,-0.021359199688215404
1558,3.514737725,0.780186051,0.011680184,0.031133684,0.494291241,0.000378383,-0.019006385,2.104879835,2.057279161,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06114163683072876,-0.014076885489470907
1559,3.2009845,0.462240814,0.000973071,0.08490366,0.771949394,0.000506991,-0.072617854,1.100827371,1.341331695,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.003946338571573415,-0.023444110353205542
1560,3.017664389,0.759661899,0.005080844,0.023070753,0.784148978,0.000462323,-0.050307909,1.865918756,1.395689485,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.024904201392710264,-0.024394808926691755
1561,3.984886938,0.995455049,0.008751226,0.027494934,0.853252314,0.000311232,-0.073916405,0.757404167,1.200645797,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03266040236072634,-0.01153645489561998
1562,3.87464366,0.606529975,0.013830781,0.097877064,1.184033401,0.000325865,-0.06655506,1.209453682,1.249394462,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06786674632217203,-0.021564566160130486
1563,3.484863504,0.488167349,0.007674846,0.069823856,1.011845477,0.000399462,-0.094570968,2.337016781,2.737436246,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.055423397507002384,-0.014022790896657108
1564,4.44490327,0.935863737,0.00987979,0.074735011,0.812155674,0.000400377,-0.038784764,1.638221821,2.120136185,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.05413229956918636,-0.01858032936865463
1565,3.261581286,0.503275874,0.003916097,0.035920816,0.488731915,0.000424138,-0.088654092,0.792434787,0.629041512,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.009538424644160095,-0.021707503217353177
1566,3.142131921,0.704652077,0.005800068,0.068597996,0.658328524,0.000351497,-0.032356683,2.18992982,2.616016402,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03613602478369632,-0.01556547695220471
1567,4.01321457,0.919737571,0.004366793,0.037453588,0.878657577,0.000323488,-0.025235064,1.537474319,0.646952335,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.017431842917148114,-0.01555333371963149
1568,4.758370115,0.461308728,0.009031458,0.089387595,0.539077537,0.000490546,-0.083596036,2.087715576,1.830350654,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.045826855396890485,-0.018311153371768866
1569,4.199685769,0.623230903,0.008079708,0.006633557,1.076459338,0.000320607,-0.021441641,1.497118699,1.866626934,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04535498890820598,-0.014817372856114888
1570,3.814245318,1.177804464,0.012878278,0.034752009,0.929050356,0.000351048,-0.059368814,1.363806356,1.031625734,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.055608497281573105,-0.013445240093210102
1571,4.98492225,1.096026565,0.002660484,0.075284551,0.879637401,0.00028832,-0.07353286,1.549558505,2.190072976,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.014898311100705849,-0.010248058849804896
1572,3.913008661,0.728685141,0.001785389,0.047704283,0.531710786,0.000315151,-0.036267118,0.472760046,0.382930947,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0034800613635854656,-0.02131975024675259
1573,4.91732758,0.925499146,0.000739413,0.055182453,1.185394162,0.000453484,-0.054219587,0.697359765,0.955650651,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.003027307922886326,-0.01577584639876237
1574,4.271457672,1.024135188,0.001712146,0.047881755,0.90471856,0.000333982,-0.039393684,0.825179873,1.992200473,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.008084888787965362,-0.019633635227367163
1575,4.852152927,0.703035863,0.005939709,0.062741899,1.12613018,0.000314932,-0.048382096,2.118299058,2.071689724,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03888968335868178,-0.014567049334823305
1576,3.41640201,0.475946226,0.010944056,0.046877715,1.086591564,0.000455193,-0.093154713,0.896050287,0.931487263,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04451038089127319,-0.012035013382287919
1577,4.445382215,0.804656807,0.008896109,0.073026309,0.680237359,0.000277731,-0.017059408,1.387824282,2.030025241,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04330134686470996,-0.014499133668371524
1578,3.356748776,0.855055601,0.011151591,0.098701841,0.478428362,0.000472982,-0.07699565,2.243382689,2.24954228,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.061774100465938765,-0.012332957534209413
1579,3.858970803,0.965890156,0.003904188,0.029719256,1.106852604,0.000439436,-0.079889733,0.288802139,0.344598734,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.01130198110106742,-0.021848320597731414
1580,4.311932891,1.065416826,0.006491251,0.088399945,0.866642839,0.000385991,-0.082905457,0.920357154,1.46437665,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.02722866996305543,-0.010892987498398895
1581,4.562278551,0.458092368,0.001214433,0.039288522,0.730793434,0.000305926,-0.070668096,1.939676477,1.724019894,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.006322346384865874,-0.010629339312613452
1582,4.720397954,1.167693133,0.015220248,0.083466185,0.967014437,0.000444154,-0.094998433,0.759988214,1.364593729,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06294003082893508,-0.023240808517921464
1583,3.098796503,0.809102663,0.00774475,0.050404322,1.064299035,0.000328612,-0.042889935,1.849520223,1.560484076,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.043563561356644555,-0.01414525519226894
1584,4.838135659,0.35753992,0.00627457,0.088712298,0.495078512,0.000421785,-0.039054658,1.423213436,1.921494848,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.027698030972315373,-0.010968408747452169
1585,4.927003905,0.61554729,0.006884675,0.019297509,0.772209621,0.000306932,-0.054514579,1.42233632,1.670326153,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03247777606955544,-0.012290639281295425
1586,3.876932292,0.755999812,0.002594396,0.06464856,0.604858834,0.000363845,-0.088011725,1.45951233,1.491829942,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.010974313134486059,-0.018468888983184738
1587,4.182932524,0.713654826,0.011286665,0.083492563,0.798055884,0.000284891,-0.073304023,0.626802821,0.967202147,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03666095094894816,-0.011785077244129812
1588,4.643290575,0.697578058,0.001238759,0.073775321,0.474933016,0.000369067,-0.073092073,1.718145287,1.540269097,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0052951346161934755,-0.013616088660510124
1589,3.58394377,1.025405267,0.012971366,0.011834844,0.549799527,0.000273613,-0.056691477,0.587077368,0.882458433,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03393611432941112,-0.013767618972091463
1590,4.775786206,0.628897585,0.006643509,0.091515387,0.840335099,0.0004308,-0.023279893,2.401718607,2.903432875,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04722824616725431,-0.018355896204136066
1591,3.795140738,0.870197704,0.009965375,0.083413145,0.620417259,0.000462377,-0.031037793,0.6021837,0.629033255,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.025044363682139914,-0.014025668953947013
1592,4.061765832,0.498977207,0.010369986,0.05809599,0.750090845,0.000295494,-0.044281524,0.393678441,0.636282259,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.026710300176112374,-0.010557469348414112
